id,text,metadata,original_question,original_proof
055a5dc8c4905ac79735258338b8150f,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Let us take sum from i=0 to n+1 of i is equal to (n+1)(n+2)/2. we can then multiply this out to get (n^2+3n+2)/2. We then split it up into (n^2+n)/2 + (2n+2)/2 = Sum from i=0 to n of i plus (2n+2)/2. Since we know i during n+1 is n+1, we have proven that the sum from 0 to n of i is equal to the sum of i from 0 to n+1 of i minus n+1, thus proving this function true.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 969, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
9303002f7aa26a557a74c6f65ca048be,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: I forgot how to use induction.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 970, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",I forgot how to use induction.
0cf0179a5fc5a0f97a401855c5a25f00,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: I forgot how to use induction.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 970, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
5eb7f320c55395597f6b88cc2d572671,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Prove the following statement using mathimatical induction. Base Case: Induction Step: and this complete the induction step.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 971, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",Prove the following statement using mathimatical induction. Base Case: Induction Step: and this complete the induction step.
6987902fda70280d26e90b85c0734c70,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Prove the following statement using mathimatical induction. Base Case: Induction Step: and this complete the induction step.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 971, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
75764727ae09d89ed547b4cebae4a822,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: The statement above is true based on the following examples: 1. If n = -3, then the solution is equal to 3. 2. If n = -2, then the solution is equal to 1. 3. If n = -1, then the solution is equal to 0. 4. If n = 0, then the solution is equal to 0. 5. If n = 1, then the solution is equal to 1. 6. If n = 2, then the solution is equal to 3. 7. If n = 3, then the solution is equal to 6. I decided to use all those numbers to test out the statement because I wanted to prove the statement is true by including examples of odd numbers, even numbers, and non-prime nor non-composite numbers which is 1. Based on the examples I used above, the following statement is true. The following statement is true for odd numbers because of (n+1) in the equation, making the odd number into even which is always divisible by 2. Additionally, it works for even numbers as well because n multiplied by an even number will alw","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 972, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","The statement above is true based on the following examples: 1. If n = -3, then the solution is equal to 3. 2. If n = -2, then the solution is equal to 1. 3. If n = -1, then the solution is equal to 0. 4. If n = 0, then the solution is equal to 0. 5. If n = 1, then the solution is equal to 1. 6. If n = 2, then the solution is equal to 3. 7. If n = 3, then the solution is equal to 6. I decided to use all those numbers to test out the statement because I wanted to prove the statement is true by in"
d8092bc3cef58a626797719d8fb05f0f,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: The statement above is true based on the following examples: 1. If n = -3, then the solution is equal to 3. 2. If n = -2, then the solution is equal to 1. 3. If n = -1, then the solution is equal to 0. 4. If n = 0, then the solution is equal to 0. 5. If n = 1, then the solution is equal to 1. 6. If n = 2, then the solution is equal to 3. 7. If n = 3, then the solution is equal to 6. I decided to use all those numbers to test out the statement because I wanted to prove the statement is true by in","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 972, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
aaf35cb60e00da7759d57de862999577,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: summary
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF SUMMARY: The statement above is true based on the following examples: 1. If n = -3, then the solution is equal to 3. 2. If n = -2, then the solution is equal to 1. 3. If n = -1, then the solution is equal to 0. 4. If n = 0, then the solution is equal to 0. 5. If n = 1, then the solution is equal to 1. 6. If n = 2, then the solution is equal to 3. 7. If n = 3, then the solution is equal to 6. I decided to use all those numbers to test out the statement because I wanted to prove the statement is true by in...","{'type': 'summary', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 972, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
578000ef86fd3b548cc8b337d4f4fdb0,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Induction Hypothesis: if we want to prove this, we need to know their base. Induction base: when k = 1, it is equal to 2, which is a natural number. Induction prove: suppose there are different natural number n from 1, 2, 3, 4,...., k+1. In this case, when n = k + 1, i = (k+1) * (K+2) / 2 = k^2 + 3k + 2 / 2 = k^2 + 3k + 2 / 2 so it is divide by 2, which means it is an natural number.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 973, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Induction Hypothesis: if we want to prove this, we need to know their base. Induction base: when k = 1, it is equal to 2, which is a natural number. Induction prove: suppose there are different natural number n from 1, 2, 3, 4,...., k+1. In this case, when n = k + 1, i = (k+1) * (K+2) / 2 = k^2 + 3k + 2 / 2 = k^2 + 3k + 2 / 2 so it is divide by 2, which means it is an natural number."
0045943fe7d122abc8e2d51408915d8f,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Induction Hypothesis: if we want to prove this, we need to know their base. Induction base: when k = 1, it is equal to 2, which is a natural number. Induction prove: suppose there are different natural number n from 1, 2, 3, 4,...., k+1. In this case, when n = k + 1, i = (k+1) * (K+2) / 2 = k^2 + 3k + 2 / 2 = k^2 + 3k + 2 / 2 so it is divide by 2, which means it is an natural number.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 973, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
c4b71b783f593aaf47718f32befc7a82,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: base case: i=1. 1=1*2/2=1 i case: 1+...+i = i(i+1)/2 i+1 case: 1+...+i+i+1 = A+i+1=(i+1)*(i+2)/2 = A+i+1 proved","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 974, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",base case: i=1. 1=1*2/2=1 i case: 1+...+i = i(i+1)/2 i+1 case: 1+...+i+i+1 = A+i+1=(i+1)*(i+2)/2 = A+i+1 proved
209838d112189fcb900a4e013afb0a0b,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: 2/2, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: base case: i=1. 1=1*2/2=1 i case: 1+...+i = i(i+1)/2 i+1 case: 1+...+i+i+1 = A+i+1=(i+1)*(i+2)/2 = A+i+1 proved","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 974, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
4a80538c03159c1e10e6138d754b27ac,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Prove by induction on n. Inductive predication: \\forall x \in N, \sum_{i=0}^{n} i\ = \\frac{n(n+1)}{2}\. Basecase: At n = 0, \\sum_{i=0}^{n} i\ = 0 = \\frac{0 * 1}{2}\. So the base case P(0) is true. Inductive hypothesis: Suppose that P(n) : \\sum_{i=0}^{n} i\ = \\frac{n(n+1)}{2}\ holds for n = 0, 1, 2, ..., k. Inductive step: We need to show that P(n + 1) : \\sum_{i=0}^{k+1} i\ = \\frac{(k+1)(k+2)}{2}\ is true. Starting with the left hand side, \\sum_{i=0}^{k+1} i\ = \\sum_{i=0}^{k} i\ + k + 1. By the inductive hypothesis, this turns to be \\frac{(k+1)(k+2)}{2}\ + k + 1 = (k + 1) * ((k + 2)/2 + 1) = (k + 1) (k + 2) / 2, which equals the right hand side. So P(n) holds for n = k + 1, which is what we needed to show.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 975, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Prove by induction on n. Inductive predication: \\forall x \in N, \sum_{i=0}^{n} i\ = \\frac{n(n+1)}{2}\. Basecase: At n = 0, \\sum_{i=0}^{n} i\ = 0 = \\frac{0 * 1}{2}\. So the base case P(0) is true. Inductive hypothesis: Suppose that P(n) : \\sum_{i=0}^{n} i\ = \\frac{n(n+1)}{2}\ holds for n = 0, 1, 2, ..., k. Inductive step: We need to show that P(n + 1) : \\sum_{i=0}^{k+1} i\ = \\frac{(k+1)(k+2)}{2}\ is true. Starting with the left hand side, \\sum_{i=0}^{k+1} i\ = \\sum_{i=0}^{k} i\ + k + 1"
939732789925cf14dfda8e9eecb7cab8,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{n(n+1)}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$, \frac{0 * 1}{2}, \frac{(k+1)(k+2)}{2}

Related proof: Prove by induction on n. Inductive predication: \\forall x \in N, \sum_{i=0}^{n} i\ = \\frac{n(n+1)}{2}\. Basecase: At n = 0, \\sum_{i=0}^{n} i\ = 0 = \\frac{0 * 1}{2}\. So the base case P(0) is true. Inductive hypothesis: Suppose that P(n) : \\sum_{i=0}^{n} i\ = \\frac{n(n+1)}{2}\ holds for n = 0, 1, 2, ..., k. Inductive step: We need to show that P(n + 1) : \\sum_{i=0}^{k+1} i\ = \\frac{(k+1)(k+2)}{2}\ is true. Starting with the left hand side, \\sum_{i=0}^{k+1} i\ = \\sum_{i=0}^{k} i\ + k + 1","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 975, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
636a57150079669b40cc3dc2cca85de4,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: The sum of i from i = 0 to n is n(n+1)/2. The sum of i from i = 0 to n is n + sum of i from i = 0 to n - 1. The sum of i from i = 0 to n - 1 is n(n-1)/2. Then, I have to prove that the sum of i is equal to the sum of i, or n(n+1)/2=n+n(n-1)/2. Then, n(n+1)/2=(2n+n^2-n)/2. Then, n(n+1)/2=(n^2+n)/2. Then, n(n+1)/2=n(n+1)/2, so the statement is proved by induction? Not really sure, I forgot a lot about induction.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 976, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","The sum of i from i = 0 to n is n(n+1)/2. The sum of i from i = 0 to n is n + sum of i from i = 0 to n - 1. The sum of i from i = 0 to n - 1 is n(n-1)/2. Then, I have to prove that the sum of i is equal to the sum of i, or n(n+1)/2=n+n(n-1)/2. Then, n(n+1)/2=(2n+n^2-n)/2. Then, n(n+1)/2=(n^2+n)/2. Then, n(n+1)/2=n(n+1)/2, so the statement is proved by induction? Not really sure, I forgot a lot about induction."
f3f3e1ad1900ef57425fd0d1659ebec9,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: The sum of i from i = 0 to n is n(n+1)/2. The sum of i from i = 0 to n is n + sum of i from i = 0 to n - 1. The sum of i from i = 0 to n - 1 is n(n-1)/2. Then, I have to prove that the sum of i is equal to the sum of i, or n(n+1)/2=n+n(n-1)/2. Then, n(n+1)/2=(2n+n^2-n)/2. Then, n(n+1)/2=(n^2+n)/2. Then, n(n+1)/2=n(n+1)/2, so the statement is proved by induction? Not really sure, I forgot a lot about induction.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 976, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
627f83b5e889d14ebd8626af26ee0b6b,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Base case: n=k-1 --> ((k-1)(k-1+1))/2 --> ((k-1)k)/2. Do not remember the rest.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 977, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",Base case: n=k-1 --> ((k-1)(k-1+1))/2 --> ((k-1)k)/2. Do not remember the rest.
e1a36c10bb3d531901dad7c66d73b1fd,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Base case: n=k-1 --> ((k-1)(k-1+1))/2 --> ((k-1)k)/2. Do not remember the rest.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 977, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
b9c2330ee6a00ef81f2c84d21f96fdc3,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: let k = 1. \\sum_{i=0}^{k}\ = 1 let n be an element of \N\, suppose \\sum_{i=0}^{n}\ = \\frac{n(n+1)}{2}\, then \\sum_{i=0}^{n + 1}\ = \\sum_{i=0}^{n}\ + n + 1 = \\frac{n(n+1)}{2}\ + n + 1 = \\frac{(n+2) (n+1)}{2}\ which is what we need to prove.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 978, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","let k = 1. \\sum_{i=0}^{k}\ = 1 let n be an element of \N\, suppose \\sum_{i=0}^{n}\ = \\frac{n(n+1)}{2}\, then \\sum_{i=0}^{n + 1}\ = \\sum_{i=0}^{n}\ + n + 1 = \\frac{n(n+1)}{2}\ + n + 1 = \\frac{(n+2) (n+1)}{2}\ which is what we need to prove."
eaa0ca6b3e923705e87512605ffe434d,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{n(n+1)}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$, \frac{(n+2) (n+1)}{2}

Related proof: let k = 1. \\sum_{i=0}^{k}\ = 1 let n be an element of \N\, suppose \\sum_{i=0}^{n}\ = \\frac{n(n+1)}{2}\, then \\sum_{i=0}^{n + 1}\ = \\sum_{i=0}^{n}\ + n + 1 = \\frac{n(n+1)}{2}\ + n + 1 = \\frac{(n+2) (n+1)}{2}\ which is what we need to prove.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 978, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
ecb9a3f941ec0860de284edb5fcdff23,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Suppose \sum_{i=0}^{n} i = (n(n+1)) / (2). Since n = k-1, we need to prove \sum_{i=0}^{k-1} i = (k(k-1)k)/(2). So, \sum_{i=0}^{k} i = (k(k-1)k)/(2) + k. k(k-1)/2 + k = ((k-1)k)/(2) = (2k)/(2) = (k - 1 + 2)k/2 = ((k+1)k/2. QED","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 979, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Suppose \sum_{i=0}^{n} i = (n(n+1)) / (2). Since n = k-1, we need to prove \sum_{i=0}^{k-1} i = (k(k-1)k)/(2). So, \sum_{i=0}^{k} i = (k(k-1)k)/(2) + k. k(k-1)/2 + k = ((k-1)k)/(2) = (2k)/(2) = (k - 1 + 2)k/2 = ((k+1)k/2. QED"
57285c7d2e4dc66124f22a6d57a0781c,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Suppose \sum_{i=0}^{n} i = (n(n+1)) / (2). Since n = k-1, we need to prove \sum_{i=0}^{k-1} i = (k(k-1)k)/(2). So, \sum_{i=0}^{k} i = (k(k-1)k)/(2) + k. k(k-1)/2 + k = ((k-1)k)/(2) = (2k)/(2) = (k - 1 + 2)k/2 = ((k+1)k/2. QED","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 979, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
7e26114b0525e87d64d47fbad7a2d0f9,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: We will prove this with induction. The base case of \\sum_{i = 0}^{n} i\ is \n = 0\. Now, at \n = 0\, \\sum_{i = 0}^{n} = 0\. \\frac{0(0 + 1)}{2} = 0\, thus we know that for our base case, \\sum_{i = 0}^{n = 0} = \frac{n(n+1)}{2} \ For our inductive step, we want to show that this holds true for any natural number \n\. Suppose \n = k - 1\ where \k\ is any natural number. Our inductive hypothesis then states \\sum_{i = 0}^{n = k - 1} = \frac{k-1(k)}{2}\. By our base case, \\sum_{i = 0}^{n = k} = \frac{k(k+1)}{2}\. Then by definition of summation notation, \\sum_{i = 0}^{n = k - 1} = \frac{k(k+1)}{2} - k\. So, \\sum_{i = 0}^{n = k - 1} = \frac{k(k+1)}{2} - \frac{2k}{2}\. \\frac{k-1(k)}{2}\ expands to \\frac{k^2 - k}{2}\, and \\frac{k(k+1)}{2}\ expands to \\frac{k^2 + k}{2}\ \ \frac{k^2 + k}{2} - \frac{2k}{2} = \frac{k^2 - k}{2}\, meaning our induction hypothesis is true, which is what we needed to","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 980, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","We will prove this with induction. The base case of \\sum_{i = 0}^{n} i\ is \n = 0\. Now, at \n = 0\, \\sum_{i = 0}^{n} = 0\. \\frac{0(0 + 1)}{2} = 0\, thus we know that for our base case, \\sum_{i = 0}^{n = 0} = \frac{n(n+1)}{2} \ For our inductive step, we want to show that this holds true for any natural number \n\. Suppose \n = k - 1\ where \k\ is any natural number. Our inductive hypothesis then states \\sum_{i = 0}^{n = k - 1} = \frac{k-1(k)}{2}\. By our base case, \\sum_{i = 0}^{n = k} = "
837f537cf71bc22027a834143b34d868,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{k^2 - k}{2}, \frac{n(n+1)}{2}, \frac{k(k+1)}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$, \frac{k-1(k)}{2}, \frac{2k}{2}, \frac{0(0 + 1)}{2}

Related proof: We will prove this with induction. The base case of \\sum_{i = 0}^{n} i\ is \n = 0\. Now, at \n = 0\, \\sum_{i = 0}^{n} = 0\. \\frac{0(0 + 1)}{2} = 0\, thus we know that for our base case, \\sum_{i = 0}^{n = 0} = \frac{n(n+1)}{2} \ For our inductive step, we want to show that this holds true for any natural number \n\. Suppose \n = k - 1\ where \k\ is any natural number. Our inductive hypothesis then states \\sum_{i = 0}^{n = k - 1} = \frac{k-1(k)}{2}\. By our base case, \\sum_{i = 0}^{n = k} =","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 980, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
83438b5fcedda2e49e9bc0a811819657,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: We will use a proof by induction to prove this statement, so n is some arbitrary value within all integers, and k=n+1. Because we are proving through induction, assum \\sum_{i=0}^{n}i=\sum_{i=0}^{k-1}i+1\. So, \\sum_{i=0}^{k-1}=\frac{(k-1)(k-1+1)}{2}+1=\frac{(k-1)(k)+2}{2}=\frac{k^2-k+2}{2}=???\","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 981, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","We will use a proof by induction to prove this statement, so n is some arbitrary value within all integers, and k=n+1. Because we are proving through induction, assum \\sum_{i=0}^{n}i=\sum_{i=0}^{k-1}i+1\. So, \\sum_{i=0}^{k-1}=\frac{(k-1)(k-1+1)}{2}+1=\frac{(k-1)(k)+2}{2}=\frac{k^2-k+2}{2}=???\"
198f16d245fc8ea731730e71e43f3722,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{(k-1)(k-1+1)}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$, \frac{k^2-k+2}{2}, \frac{(k-1)(k)+2}{2}

Related proof: We will use a proof by induction to prove this statement, so n is some arbitrary value within all integers, and k=n+1. Because we are proving through induction, assum \\sum_{i=0}^{n}i=\sum_{i=0}^{k-1}i+1\. So, \\sum_{i=0}^{k-1}=\frac{(k-1)(k-1+1)}{2}+1=\frac{(k-1)(k)+2}{2}=\frac{k^2-k+2}{2}=???\","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 981, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
