"","Assessment","Question","Proof","Identify.Base.Case","Prove.Base.Case","Hypothesis.is.stated","Hypothesis.is.given.some.bound","Goal.is.Clear","Expression.of.Size.k.1.is.decomposed.into.expression.of.size.k","Inductive.Hypothesis.is.applied","Graded.By"
"163","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on n. Hypothesis:  $\sum_{n}^{p=0}$ (p x p!) = (n + 1)! - 1. For p = 0, (0 + 1)! - 1 = 0. Inductive step: Prove that  $\sum_{n+1}^{p=0}$ (p x p!) = (n+2)! - 1.

Therefore, by proof by induction, $\sum_{n+1}^{p=0}$ (p x p!) = (n+2)! - 1 for all natural numbers n.",2,1,2,0,2,0,0,"Ben"
"164","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base Case: when n = 0, $\sum_{p=0}^{n}$ (p $\cdot$ p!) = 0 and (0 + 1)! - 1 = 0.

Induction Hypothesis: $\sum_{p=0}^{n}$ (p $\cdot$ p!) = (n + 1)! - 1 for n in 0...k (where k $\geq$ 0).

To prove the induction hypothesis $\sum_{p=0}^{k + 1}$ (p $\cdot$ p!) = (k + 2)! - 1.

...

which is what we needed to show",2,2,2,2,2,0,0,"Ben"
"165","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: when n = 0, $\sum_{p=0}^{0}(0*0!)$ = 0, and (0+1)!-1 = 0, 0 = 0, so the claim is true for n = 0.

Inductive Hypothesis: assume  $\sum_{p=0}^{n}(p*p!) = (n+1)! -1$ is true for n = 0, 1, 2 ... k-1.

 Now to finish we need to show that $\sum_{p=0}^{k}(p*p!) = (k+1)! -1$. 
 
 From our Inductive Hypothesis we can have $\sum_{p=0}^{k-1}(p*p!) = (k)! -1$; by definition of the summation notation, we also have $\sum_{p=0}^{k}(p*p!)$ = $\sum_{p=0}^{k-1}(p*p!) + k*k!$.
 
 Combing these two equations, we get $\sum_{p=0}^{k}(p*p!) = k!-1 + k*k = k!*(1+k) -1 = (k+1)! -1$, which is what we needed to show.


",2,2,2,2,2,2,2,"Ben"
"166","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let n = 2. $\sum_{p=0}^{n=2}$(p x p!) = ",0,0,0,0,0,0,0,"Ben"
"167","Exam 4","learningStudy/WrittenInduction_Sum_v3","for the base case of 0 and 1. $\sum_{p=0}^{0} = 0 = 1 - 1  =0$ for n = 1 $\sum_{p=0}^{1} = 1 = 2 -1 = 1$. Now for some number k assume this statement to be true for all values of n from 0 to k. Now, prove this statement to be true for some k + 1. which can be done by replacing parts of it with equation from n = k and then equation the rest giving us the proof we needed through induction",2,2,2,2,2,0,0,"Ben"
"168","Exam 4","learningStudy/WrittenInduction_Sum_v3","For p = 0, (0 * 0!) = 0.
N = 0 means, (0 + 1)! -1 = 0.

For p = 2, (1 *1!) = 1
For n = 2, (1 + 1)! - 1 = 1.

This proves that the two expressions are equal to each other. ",2,2,0,0,0,0,0,"Ben"
"169","Exam 4","learningStudy/WrittenInduction_Sum_v3","The base case is n=0, 0=0, which satisfy the function.
Suppose as our Inductive Hypothesis that the function is true for n in 0...k(where k >=0).
We need to prove that the function holds for n=k+1.
the left side is 0*1+1*1+2*2+3*6+...+(k+1)*(k+1)!. The left side + 1 = (k+2)!. The right side + 1 = (k+2)!, which equal the left side + 1, and holds the function for n = k + 1. And this is what we needed to know
",2,2,2,2,2,0,0,"Ben"
"170","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p!}^{p}$
",0,0,0,0,0,0,0,"Ben"
"171","Exam 4","learningStudy/WrittenInduction_Sum_v3","the base case: 
when n = 0: 0 $\times$1 = 1-1=0

suppose a nutual number k that k = 1,2,3,4,...,n;

$\sum_{p=0}^{k}$((p+1) $\times$(p+1)!) = (p+1)^2 $\times$(p)!

(n+1)!-1=

",2,2,0,2,0,0,0,"Ben"
"172","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: let n = 0, then  $\sum_{p=0}^{0}$(p*p!) = 0 and (n+1)! - 1 = 0, gives the P(0) holds.
Inductive hypothesis:
Inductive step:",2,2,0,0,0,0,0,"Ben"
"173","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when n = 0, $\sum_{p=0}^{0} (p *p!) = 0$ = $(0+1)!-1 = 0$.

Next, suppose as our inductive hypothesis for some k, $\sum_{p=0}^{n} (p *p!)$ = $(n+1)!-1$ for each n in 0...k-1

We need to show $\sum_{p=0}^{k} (p *p!)$ = $(k+1)!-1$.

Note that $\sum_{p=0}^{k} (k *k!)$ = $(k+1)!-1$, thus $\sum_{p=0}^{k} (p *p!)$ = $(k+1)!-1$ by induction, which is what we needed to show.",2,2,2,2,2,0,0,"Ben"
"174","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case we have $n = 1$ so $\sum_{p=0}^{1}(p \times p!) = 1$ and $(1 + 1)! - 1 = 1$

As our inductive hypothesis, suppose that $\sum_{p=0}^{n}(p \times p!) = (n +1)! - 1$ for all $n$ from $1..k$

We need to prove that $\sum_{p=0}^{k + 1}(p \times p!) = (k + 2)! - 1$

$\sum_{p=0}^{k}(p\times p!) + (k+1)(k+1)! = (k+2)! -1$

From our hypothesis we can substitue:

$(k + 1)! - 1 + (k+1)(k+1)! = (k+2)! -1$

$(k + 1)! + (k+1)(k+1)! = (k+2)!$

$(k + 1)! (1 + (k + 1)) = (k+2)!$

$(k + 1)! (k + 2) = (k+2)!$

$(k + 2)! = (k+2)!$

Therefore $\sum_{p=0}^{k + 1}(p \times p!) = (k + 2)! - 1$",2,2,2,2,2,2,2,"Ben"
"175","Exam 4","learningStudy/WrittenInduction_Sum_v3","Claim: $\sum_{p=0}^{n} (p*p!) = (n+1)!-1$ for all natural numbers $n$

Base case: $\sum_{p=0}^{0} (p*p!) = (0+1)!-1$, so $(0*0!) = 1$ and $(1+1)!-1 = 1$, and $1=1$

Show that, for some natural number $m$ in range $0...k$, $\sum_{m=0}^{k} (m*m!) = (k+1)!-1$

By the definition of summation, $\sum_{m=0}^{k} (m*m!)$ means $(0*0!) + ... + (k*k!)$, which is equal to $(k+1)!-1$",2,2,1,1,1,0,0,"Ben"
"176","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let the base case be $n=0$. $\sum_{p=0}^{0}(pp!) = 0*0!=0=(0+1)!-1$.
<br>
Assume the case holds for an arbitrary natural number k. Thus, <br>
$\sum_{p=0}^{k+1}(pp!)=\sum_{p=0}^{k}(pp!)+(k+1)(k+1)!=(k+1)!-1+(k+1)(k+1)!=$ <br>
$(k+2)(k+1)!-1=(k+2)!-1$, so it holds for the inductive step as well. Thus, the claim is proven",2,2,2,2,2,2,2,"Ben"
"177","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let induction n. 
Predicate:$\sum_{p=0}^{n}$=(n+1)!-1. 
Base case:when n=0,$\sum_{0}^{0}$(0*0!)=0=1!-1. 
Hypo:for $\sum_{p=0}^{n}$(p*p!)=(n+1)!-1for n=0...k. 
Step:we need to prove that $\sum_{p=0}^{k+1}$(p*p!)=(k+2)!-1",2,2,2,2,2,0,0,"Ben"
"178","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on n:

Claim: $\sum_{p=0}^{n}(p*p!)=(n+1)!-1$ for all natural numbers n

Base Case: $\sum_{p=0}^{0}(p*p!)=(0+1)!-1$, $(0*0!)=0=1-1$, thus the claim holds for n = 0.

Inductive Hypothesis:$\sum_{p=0}^{k}(p*p!)=(k+1)!-1$ holds for each n in 0, 1, ... k 

Inductive step: Prove that $\sum_{p=0}^{k+1}(p*p!)=(k+1+1)!-1$

Expanding the left side of the equation, we get (0*0!) + (1*1!) + ... ((k+1)*(k+1)!)

Expanding the right side of the equation, we get (k+2)*(k+1)*(k)*...*(0!) - 1.

Since we know from the hypothesis that (k+1)!-1 = (0*0!)+...+(k*k!), we can substitute this into the left side of the equation to get, (k+1)! - 1 + ((k+1)(k+1)!) = (k+2)(k+1)!-1.

Taking out the -1 on each side leaves us with (k+1)! + ((k+1)(k+1)!) = (k+2)(k+1)!

The left hand side can be factored out to equal (k+1)!(k+1+1) which equals (k+2)(k+1)!, therefore for n = k+1, the hypothesis holds. QED",2,2,2,1,2,2,2,"Ben"
"179","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on n

P(n) = $\sum_{p=0}^{n}p * p! = (n + 1)! - 1$

Base case: For n = 0. p * p! = 0 * 0! = 0, and (0 + 1)! - 1 = 1 - 1 = 0.

Suppose that $\sum_{p=0}^{k}p * p! = (k + 1)! - 1$ is true for all natural numbers 0...k.

We want to prove that $\sum_{p=0}^{n}p * p! = (n + 1)! - 1$ is true for n = k + 1.

$\sum_{p=0}^{k + 1}p * p! = (k + 2)! - 1$

$(k + 2)! - 1 = (k + 2)(k + 1)! - 1$

$\sum_{p=1}^{k}p * p! = (k + 1)!$

",2,2,2,1,2,0,0,"Ben"
"180","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when n = 0, $\sum_{p=0}^{n}$(p*p1) = (1)! - 1 = 0.
Next, suppose as our Inductive Hypothesis that $\sum_{p=0}^{n}$(p*p1) = (n+1)! - 1 for n for each natural number n. Now to finish we need to show that $\sum_{p=0}^{n}$(p*p1) = (k+1)! - 1. Now do math to proof this but I do not know the math.",2,2,2,1,1,0,0,"Ben"
"181","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: when n = 0, $\sum_{p=0}^{0}$(p*p!) = 0 and (n + 1)! - 1 = 0.  
Inductive hypothesis: for some k, $\sum_{p=0}^{n}$(p*p!) = (n+1)!-1 for each n in 0, 1, 2,...,k-1.  
$\sum_{p=0}^{k}$(p*p!) = 0*0! + 1*1! + 2*2! + ... + (k-1)(k-1)! + k * k!.  
According to the hypothesis, $\sum_{p=0}^{k - 1}$(p*p!) = k! - 1.  
Therefore, $\sum_{p=0}^{k}$(p*p!) = (k! - 1) + k*k! = (k+1)! - 1, which is what we need to prove.
",2,2,2,2,2,2,2,"Ben"
"182","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that (0x0!) = 0 and (1)! -1 = 0.

Our inductive hypothesis is for some k, $\sum_{p=0}^{n}$ p*p! for each n in 0...k.

Now we finish by showing  $\sum_{p=0}^{k}$ p*p! = (k+1)! -1.

(I do not know how to do the rest).",2,2,1,2,2,0,0,"Ben"
"183","Exam 4","learningStudy/WrittenInduction_Sum_v3","base case 0*0! = 1!-1

inductive hypoyhesis for some k n p=0 (p*p!) = (n+1)!-1 from 0,1 .....k

inductive step k+1 p = 0 P*P! =(k+2)!-1 for0,1....k,k+1

k+1 p (p*p!) = k p=0 (p*p!) + (k+1)*(K+1)! .....

prove ",2,2,2,2,1,2,0,"Ben"
"184","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on $n$.

For our base case where n = 0, $(0 * 0!) = 0$ and $(1)! - 1 = 0$, so the base case holds.

Let our inductive hypothesis be that for some k, $\sum_{p=0}^{n} (p*p!) = (n + 1)! - 1$ for n in 0... k, where $k \geq 0$.

For the inductive step, we need to show that $\sum_{p=0}^{k+1} (p*p!) = (k + 2)! - 1$. Starting with the left side of the equation, $\sum_{p=0}^{k+1} (p*p!) = (k+1)(k+1)! + \sum_{p=0}^{k} (p*p!) = (k+2)! - 1$. Substituting in our inductive hypothesis, we get $(k+1)(k+1)! + (k + 1)! - 1 = (k+2)! - 1$. This is then simplified to $(k+2)! - 1 = (k+2)! - 1$, so we have proven what we needed to show.",2,2,2,2,2,2,2,"Ben"
"185","Exam 4","learningStudy/WrittenInduction_Sum_v3","proof by induction on n   
For the base case n = 0, $\sum_{p = 0}^{n = 0}(0 * 0!) = 0$ and $(0 + 1)! - 1 = 0$ so 0 = 0.  
Our inductive hypothesis states that $\sum_{p = 0}^{n}(p * p!) = (n+1)! - 1$ for all natural numbers 0...k   
We must prove that $\sum_{p = 0}^{n = k + 1}((k + 1) * (k+ 1)!) = (k + 2)! - 1$  
We can simplify this to be $\sum_{p = 0}^{n = k + 1}k! * (k)(k!) = (k + 2)(k+1)! - 1$  
By our inductive hypothesis we know that $\sum_{p = 0}^{n = k}(k * k!) = (k+1)! - 1$
",2,2,2,2,2,1,1,"Ben"
"186","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, when $n = 0$, $\sum_{p=0}^{0} (0 * 0!) = 0 * 1 = 0$ and $(0 + 1)! - 1 = 1 - 1 = 0. $ So $ 0 = 0$.

Lets assume for our inductive hypothesis that for some k, $\sum_{p=0}^{n} (n * n!) = (n + 1)! - 1$ for each n in $0...k - 1$.

Now we will show that $\sum_{p=0}^{k} (k * k!) = (k + 1)! - 1$

",2,2,2,2,2,0,0,"Ben"
"187","Exam 4","learningStudy/WrittenInduction_Sum_v3","Suppose $\sum_{p=0}^{n}$ (p * p!) = (n+1)! - 1 for all natural numbers n. (0 * 0!) = (0 + 1)! - 1 = 0.",2,2,2,1,0,0,0,"Ben"
"188","Exam 4","learningStudy/WrittenInduction_Sum_v3","base case: when  n=0, $\sum_{p=0}^{0}(0\cdot0!)=0$ and $(0+1)!-1=0$.

hypothesis: for some k, $\sum_{p=0}^{n}(p\cdot p!)=(n+1)!-1$ for n in 1,2,...,k.

Then we need to prove that $\sum_{p=0}^{k+1}(p\cdot p!)=(k+2)!-1$

By some algebraic manipulation, 

The left hand side of the equation is equal to $\sum_{p=0}^{k+1}((p+1)!-p!)=(k+2)!-(k+1)!+(k+1)!-k!+...+2!-1!+1!-0!=(k+2)!-0!=(k+2)!-1$, which is exactly what we want to prove. ",2,2,2,2,2,0,0,"Ben"
"189","Exam 4","learningStudy/WrittenInduction_Sum_v3","proof by induction on n

Given $\sum_{p=0}^{n}$(p*p!) = (n+1)!-1 for all natural numbers n and I will prove this by strong induction.

The base case is p=0, (0*0!) = 0 = (0+1)! -1 = 0 for all natural numbers n

The inductive hypothesis is  $\sum_{p=0}^{n}$(p*p!) = (n+1)!-1

The inductive step is to substitute in k for all values n.

$\sum_{p=0}^{k}$(p*p!) = (k+1)!-1

rearranging, $\sum_{p=0}^{k}$ p(p!) = k!(k+1) -1

and p!p = k!k

Thus by induction we know the claim is valid QED",2,2,2,0,2,0,0,"Ben"
"190","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{n}$ ($p*p!$) = $(n+1)!$ - $1$ for all natural numbers $n$

$0=0*0!* = 0$",2,2,0,0,0,0,0,"Seth"
"191","Exam 4","learningStudy/WrittenInduction_Sum_v3","base case: when n = 0 : $\sum_{p = 0} ^ {0}$ (p * p!) = 0 * 1 = 0/
            the second part of the claim is equivalent. (n+1)! -1 when n = 0, = (1)! -1 = 1-1 = 0
            
Inductive hypothesis: $\sum_{p = 0} ^ {n}$ (p * p!) = (n+1)! -1  for all n values from 0...k
We must prove that $\sum_{p = 0} ^ {n}$ (p * p!) = (n+1)! -1  for n = k + 1 so
    $\sum_{p = 0} ^ {k+1}$ (p * p!) = ((k+2)! -1 
    $\sum_{p = 0} ^ {k}$ * ((k+1) * (k+1)!) = ((k+2)! -1 
      *insert math of how these are equivalent*",2,2,2,2,2,0,0,"Seth"
"192","Exam 4","learningStudy/WrittenInduction_Sum_v3","Claim: $\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1$, for all natural numbers n.

Proof: 
We will prove this claim by induction.

Base Case: When p= 0, $\sum_{0}^{1} (p \cdot p!)$ = 0 + 1 = 1 and $(n+1)! - 1$ = 2 - 1 = 1, which shows that for p=1, $\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1$.

We will suppose that $\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1$, for all natural numbers from 0...n.

Our inductive hypothesis is that for p = n + 1, $\displaystyle\sum_{p=0}^{n+1} (p \cdot p!) = (n+2)! - 1$.

We can rewrite this as (n+1)(n+1)! +  $\displaystyle\sum_{p=0}^n (p \cdot p!)$ = (n+2)! - 1. 

We can substitute based off our previous assumption to (n+1)(n+1)! + (n+1)! - 1 = (n+2)! - 1.
We can simplify this expression to be (n+1)!(n+1 + 1) = (n+2)!, which is the same as (n+2)!=(n+2)!, which is what we wanted to prove. By mathematical induction, we can conclude that $\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1$, which is what we wanted to prove. ",2,1,2,1,1,2,2,"Seth"
"193","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when n = 0, $\sum_{p=0}^{n}$ (p * p!) = 0 and (n + 1)! - 1 = 0.

Next, suppose as our inductive hypothesis that $\sum_{p=0}^{n}$ (p * p!) = (n + 1)! - 1 for each n in 0...k-1.

Now to finish we need to show that $\sum_{p=0}^{k}$ (p * p!) = (k + 1)! - 1.",2,2,2,2,2,0,0,"Seth"
"194","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction n. Suppose p = 3 for the sum of P*P! which equals 18. if n=3, (4! - 1) = 23",0,0,0,0,0,0,0,"Seth"
"195","Exam 4","learningStudy/WrittenInduction_Sum_v3","It is hard. qaq.",0,0,0,0,0,0,0,"Seth"
"196","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case $\sum_{n}^{p=0}$ (p * p!) = (n + 1)! - 1 for all naturla numbers of n

Hypothesis: unknown",2,1,0,0,0,0,0,"Seth"
"197","Exam 4","learningStudy/WrittenInduction_Sum_v3","yes",0,0,0,0,0,0,0,"Seth"
"198","Exam 4","learningStudy/WrittenInduction_Sum_v3","suppose $\sum_{p=0}^{k}$ (p * p!) = (k + 1)! - 1

proof

$\sum_{p=0}^{k+1}$(p * p!) = (k+2)! - 1

(k+1)(k+1)! = (k+1)!(k+2) - 1

by cancelation

(k+1) =(k+2) - 1

k+1 = k+1

which is true",0,0,0,0,0,0,0,"Seth"
"199","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{n}$(p$*$p!)
Suppose that $\sum_{p=0}^{n}$(p$*$p!) = (n+1)!-1 for all natural numbers n. ",0,0,0,0,0,0,0,"Seth"
"200","Exam 4","learningStudy/WrittenInduction_Sum_v3","Inductive proof on n, 

Best Case: n= 1 in wich case 1 = 1

Inductive hypothesis $\sum_{p=0}^{n}(p*p!) = (n+1)! -1$",2,2,2,0,0,0,0,"Seth"
"201","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let P(n) $\sum_{p = 0}^{n}$ (p*p!) = (n+1)!-1 for all nature numbers n. Our base case (0*0!) = (0+1)!-1 = 0, so P(0) holds. Our inductive hypothesis states that P(n) = (n+1)!-1 is true when 0, 1, 2, ..., k-1. Our inductive step includes $\sum_{p = 0}^{k}$ (p*p!) = (k+1)!-1. Converting back to n variable, $\sum_{p = 0}^{n}$ (p*p!) = (n+1)!-1 is true.",2,2,2,1,2,0,0,"Seth"
"202","Exam 4","learningStudy/WrittenInduction_Sum_v3","P(n) = $\sum_{p=0}^{n}$(p*p!)=(n+1)!-1
 
For our base case P(1) = $\sum_{p=0}^{1}$(p*p!) = 2!-1 = 1, so P(1) holds
 
Let's suppose that  $\sum_{p=0}^{n}$(p*p!)=(n+1)!-1 is true for n in 1, 2, 3, ... k
 
Then we would have to prove P(k+1) = $\sum_{p=0}^{k+1}$(p*p!)=(k+2)!-1

Left clause: $\sum_{p=0}^{k+1}$(p*p!)= $\sum_{p=0}^{k}$(p*p!) + (k+1) * (k+1)!

By the inductive hypothesis $\sum_{p=0}^{k}$(p*p!) = (k+1)! - 1 so we would have $\sum_{p=0}^{k}$(p*p!) + (k+1) + (k+1)! = (k+1)! - 1 + (k+1)^2 * k! = k! * (k+1) + (k+1)^2 - 1 

Right clause: (k+2)! - 1 = k!*(k+1)*(k+2) - 1 = k! * (k+1)^2 + k! * (k+1) - 1 

Since left and right clause are equal we can prove P(k+1), Q.E.D",2,2,2,2,2,2,2,"Seth"
"203","Exam 4","learningStudy/WrittenInduction_Sum_v3","proof by induction on n <br>

Base Case: p = 0 <br>
$\sum_{p=0}^{n}$ (0 * 0!) = 1
(1 + 1)! - 1 = 2 - 1 = 1 <br>

Inductive Hypothesis: Suppose that $\sum_{p=0}^{n}$ (p * p!) = (n + 1)! - 1 for all natural numbers n in 1, 2, 3, ....k <br>
Inductive Step: ",2,1,2,2,0,0,0,"Seth"
"204","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when $n = 0$, $\sum_{p = 0}^{n} (p \cdot p!) = 0$, and $(n + 1)! - 1 = 0$, so the predicate holds for the base case. 

Next, suppose as our Inductive Hypothesis that $\sum_{p = 0}^{n} (p \cdot p!) = (n + 1)! - 1$ for $n$ in $0 ... k$.

Now to finish we need to show that $\sum_{p = 0}^{k + 1} (p \cdot p!) = (k + 2)! - 1$.

From the Inductive Hypothesis we can see that $\sum_{p = 0}^{k + 1} (p \cdot p!) = (k + 1)! - 1 + (k + 1) \cdot (k + 1)! $. This is the same as $(k + 2)\cdot (k + 1)! - 1$, or $(k + 2)! - 1$. 

This concludes our inductive step. We have shown that $\sum_{p = 0}^{k + 1} (p \cdot p!) = (k + 2)! - 1$, and we have used induction to prove the claim. (Thank you, and enjoy the rest of your day. Apologies for the informality). ",2,2,2,2,2,2,2,"Seth"
"205","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, when $n = 0, \sum_{p=0}^{n}(p * p!) = 0$ and $(0 + 1)! - 1 = 0$.

Next, suppose as our Inductive Hypothesis that for some $k$, $\sum_{p=0}^{n}(p * p!) = (n + 1)! - 1$ for each $n$ in $0...k-1$.

Now to finish we need to show that $\sum_{p=0}^{k}(p * p!) = (k + 1)! - 1$.

We know that $\sum_{p=0}^{k}(p * p!) = \sum_{p=0}^{k - 1}(p * p!) + (k * k!)$ based on summation notation.

$\sum_{p=0}^{k - 1}(p * p!) + (k * k!) = ((k - 1) + 1)! - 1 + (k * k!)$

$= k! - 1 + (k * k!) = k!(k + 1) - 1 = (k + 1)! - 1$. $QED$",2,2,2,2,2,2,2,"Seth"
"206","Exam 4","learningStudy/WrittenInduction_Sum_v3","For k = -1, $\sum_{p=0}^{n}(p*p!) = (-1+1)!-1=-1$",0,0,0,0,0,0,0,"Seth"
"207","Exam 4","learningStudy/WrittenInduction_Sum_v3","when n = 0, (p * p!) = 0 and (n + 1)! - 1 is 0 so this is true.

assume that when n = k, $\sum_{p=0}^{k}$(p*p!) = (k+1)! - 1 is true for an integer k.

when n = k + 1, (k + 2)! - 1 = (k + 2)(k + 1)! - 1",2,2,2,2,1,0,0,"Seth"
"208","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let n be a natural number.

Induction predicate: $\sum_{p = 0}^{n}$ (p dot p!). 

Induction Hypothesis: $\sum_{p = 0}^{n}$ (p dot p!) = (n + 1)! - 1.

Therefore, $\sum_{p = 0}^{n}$ (p dot p!) = (n + 1)! - 1, which is what we needed to show. ",0,0,2,0,0,0,0,"Seth"
"209","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{n}^{p=0} (p*p!)$ = $(n+1)! - 1$

Proof by induction on n

Base cases
 
When n = 0 $\sum_{n}^{p=0} (p*p!)$ = 0  and $(n+1)! - 1$ = 0

Inductive hypothesis

Inductive step",2,2,0,0,0,0,0,"Seth"
"210","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let n be any natural number.

For our base case, note that when n = 1 $\sum_{0}^{1}$ (1 X 1!) = (1 + 1)! - 1 = 1. So the base case holds true.

Then, we must prove that $\sum_{p = 0}^{n}$ holds true for all n = 0 ... k. Suppose $\sum_{p = 0}^{k + 1}$ = (p X p!) = (k + 2)! - 1. Then (k + 2) (k + 1) (k)! -1. Factor p out of the expression to get p (p - 1)!. (k!) - 1 = (p - 1)! therefore the inductive step holds true.

Since the base case and inductive step are true, then the hypothesis holds for any natural number n which is what we needed to show.",2,2,1,2,0,0,0,"Seth"
"211","Exam 4","learningStudy/WrittenInduction_Sum_v3","Suppose $\sum_{p=0}^{n}$ (p p!) = (n + 1)! - 1

Plugging in n=1, we get 1 = 2! -1 which equals one

Plugging in n=2, we get (1 + 4) = 3! - 1 which equals five

We can see that the original statement holds true, which is what we needed to show.",2,2,0,0,0,0,0,"Seth"
"212","Exam 4","learningStudy/WrittenInduction_Sum_v3","Didn't have enough time",0,0,0,0,0,0,0,"Seth"
"213","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof: Show that $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1, for all natural numbers n.

Base: For the base case, let n = 0. At n = 0, $\sum_{p=0}^{n}$ (p*p!) = 0*0!= 0 * 1 = 0. Also, (n+1)! - 1 = (0+1)! - 1 = 1 - 1 = 0. Hence for n= 0, $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1.

Induction: Suppose as our inductive hypothesis, $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1, for all n in 0, 1....,k. Therefore, $\sum_{p=0}^{k}$ (p*p!) = (k+1)! - 1.   We want to show that $\sum_{p=0}^{k+1}$ (p*p!) = (k+2)! - 1.  
For when, n = k +1, $\sum_{p=0}^{k+1}$ (p*p!) = (k+1)*(k+1)! + $\sum_{p=0}^{k}$ (p*p!) = (k+1)*(k+1)! + (k+1)! - 1 = (k+1)!*(k+1+1) - 1 = (k+1)!*(k+2) - 1 = (k+2)! - 1. 


Hence, $\sum_{p=0}^{k+1}$ (p*p!) = (k+2)! - 1.  


",2,2,2,2,2,2,2,"Seth"
"214","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: n = 0, $\sum_{p = 0}^{0} (p * p!)$ = 0 and $(0+1)! - 1$ = 0

Inductive Hypthesis: for some k, $\sum_{p = 0}^{n} (p * p!)$ = $(n + 1)! - 1$ for each n in 0...k-1.

Goal: show $\sum_{p = 0}^{k+1} (p * p!)$ = $(k+2)! - 1$",2,2,2,2,2,0,0,"Seth"
"215","Exam 4","learningStudy/WrittenInduction_Sum_v3","proof by induction on n

we assume that $\sum_{p=0}^{n}$(p . p!) = (n+1) - 1 is true for all natural numbers n

looking at our base case of n=0, (0 . 0!) = (0+1) - 1

now 0 = 0, so our base case holds

We know need to show that $\sum_{p=0}^{n}$(p . p!) for all n = 0,1,2,...k+1

$\sum_{p=0}^{k+1}$(p . p!) = (k+2) - 1

",2,2,1,1,0,0,0,"Seth"
"216","Exam 4","learningStudy/WrittenInduction_Sum_v3","For $n = 0$,  $\sum_{p=0}^{0}(p \times p!)=0$ and $0+1)!-1=0$, so the claim is true for $n=0$.

Suppose that for some $k$, the claim is true for each $n$ in $0...k-1$. Then, we must show that the claim is true for $n=k$.

Using the assumption, we know that  $\sum_{p=0}^{k-1}(p \times p!)=k!-1$.

Additionally, $\sum_{p=0}^{k}(p \times p!)=\sum_{p=0}^{k-1}(p \times p!) + k \times k!=k!-1+k \times k!$

Simplifying, we get $\sum_{p=0}^{k}(p \times p!)=0=k!(k+1)-1=(k+1)!-1$, which is what we needed to show.

Thus, the claim is true for all natural numbers $n$.",2,2,2,2,2,2,2,"Seth"
"217","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p = 0}^{k + 1}$(pp!) = (k+1+1)! - 1

p = 0

0 * 0! = (n+1)! - 1
0 = (n+1)! - 1
1 = (n+1)!
n = 0

p = 1
(1*1!) = (n+1)! - 1
2 = (n+1)!
n = 1

p = 2

(2*2!) = (n+1)! - 1
5 = (n+1)!

if n = 2
3!-1 = 5 = pp!
n natural numbers! is equal to 5, so the claim is false.
",0,0,0,0,0,0,0,"Seth"
